"","FID","SUM_Length","DOXY_MN","PPROD_MN","SST_MEAN","Join_Count","Latitude","Longitude","BINOMIAL","LEGEND","WDPA_PID","NAME","DESIG","DESIG_TYPE","IUCN_CAT","GIS_AREA","label"
"8978",2530,292.2103872,374.15188,0.00061,-1.79,0,84.41859908,-25.93228558," "," ","2065","North-East Greenland","UNESCO-MAB Biosphere Reserve","International","Not Applicable",958744.883,"ARCTIC OCEAN"
"8979",2531,0,225.45764,0.00897,16.77875,1,32.02261086,146.0000115,"Makaira nigricans","Extant (resident)"," "," "," "," "," ",0,"NORTH PACIFIC OCEAN"
"8980",2532,0,232.82084,0.00074,19.50124,2,-35.97738914,-161.9999885,"Makaira nigricans","Extant (resident)"," "," "," "," "," ",0,"SOUTH PACIFIC OCEAN"
"8981",2532,0,232.82084,0.00074,19.50124,2,-35.97738914,-161.9999885,"Thunnus maccoyii","Extant (resident)"," "," "," "," "," ",0,"SOUTH PACIFIC OCEAN"
"8982",2533,54.38787703,242.97542,0.00526,17.54875,1,-31.976473,-77.99950207,"Pseudocaranx chilensis","Extant (resident)","121","Archipielago Juan Fernández","Reserva Biósfera","International","Not Applicable",49.16350717,"SOUTH PACIFIC OCEAN"
"8983",2534,0,207.58106,0.00061,25.805,2,20.02261086,178,"Makaira nigricans","Extant (resident)"," "," "," "," "," ",0,"NORTH PACIFIC OCEAN"
"8984",2534,0,207.58106,0.00061,25.805,2,20.02261086,178,"Mola mola","Extant (resident)"," "," "," "," "," ",0,"NORTH PACIFIC OCEAN"
"8985",2535,290.8515169,344.76204,0.00213,0.29312,0,-66.43332948,142.1157675," "," "," "," "," "," "," ",0,"SOUTHERN OCEAN"
"8986",2536,896.8351893,354.331,0.00484,-1.59333,0,63.97856062,-162.5001732," "," ","10547","Yukon Delta","National Wildlife Refuge","National","IV",106291.8775,"NORTH PACIFIC OCEAN"
"8987",2537,2.957967691,198.06706,0.00265,28.28687,7,-3.977387531,74.00001357,"Albula glossodonta","Extant (resident)","166938","Eastern Peros Banhos Atoll","Strict Nature Reserve","National","II",625.4554787,"INDIAN OCEAN"
"8988",2537,2.957967691,198.06706,0.00265,28.28687,7,-3.977387531,74.00001357,"Makaira nigricans","Extant (resident)","166938","Eastern Peros Banhos Atoll","Strict Nature Reserve","National","II",625.4554787,"INDIAN OCEAN"
"8989",2537,2.957967691,198.06706,0.00265,28.28687,7,-3.977387531,74.00001357,"Mola mola","Extant (resident)","166938","Eastern Peros Banhos Atoll","Strict Nature Reserve","National","II",625.4554787,"INDIAN OCEAN"
"8990",2537,2.957967691,198.06706,0.00265,28.28687,7,-3.977387531,74.00001357,"Plectropomus areolatus","Extant (resident)","166938","Eastern Peros Banhos Atoll","Strict Nature Reserve","National","II",625.4554787,"INDIAN OCEAN"
"8991",2537,2.957967691,198.06706,0.00265,28.28687,7,-3.977387531,74.00001357,"Epinephelus fuscoguttatus","Extant (resident)","166938","Eastern Peros Banhos Atoll","Strict Nature Reserve","National","II",625.4554787,"INDIAN OCEAN"
"8992",2537,2.957967691,198.06706,0.00265,28.28687,7,-3.977387531,74.00001357,"Epinephelus polyphekadion","Extant (resident)","166938","Eastern Peros Banhos Atoll","Strict Nature Reserve","National","II",625.4554787,"INDIAN OCEAN"
"8993",2537,2.957967691,198.06706,0.00265,28.28687,7,-3.977387531,74.00001357,"Oxymonacanthus longirostris","Extant (resident)","166938","Eastern Peros Banhos Atoll","Strict Nature Reserve","National","II",625.4554787,"INDIAN OCEAN"
"8994",2538,205.8037372,201.06674,0.00112,27.37062,8,16.02451494,146.0008886,"Albula glossodonta","Extant (resident)","302156","Laulau Bay Sea Cucumber","Reserve","National","V",2.144383778,"NORTH PACIFIC OCEAN"
"8995",2538,205.8037372,201.06674,0.00112,27.37062,8,16.02451494,146.0008886,"Makaira nigricans","Extant (resident)","302156","Laulau Bay Sea Cucumber","Reserve","National","V",2.144383778,"NORTH PACIFIC OCEAN"
"8996",2538,205.8037372,201.06674,0.00112,27.37062,8,16.02451494,146.0008886,"Bolbometopon muricatum","Extant (resident)","302156","Laulau Bay Sea Cucumber","Reserve","National","V",2.144383778,"NORTH PACIFIC OCEAN"
"8997",2538,205.8037372,201.06674,0.00112,27.37062,8,16.02451494,146.0008886,"Hippocampus histrix","Extant (resident)","302156","Laulau Bay Sea Cucumber","Reserve","National","V",2.144383778,"NORTH PACIFIC OCEAN"
"8998",2538,205.8037372,201.06674,0.00112,27.37062,8,16.02451494,146.0008886,"Mola mola","Extant (resident)","302156","Laulau Bay Sea Cucumber","Reserve","National","V",2.144383778,"NORTH PACIFIC OCEAN"
"8999",2538,205.8037372,201.06674,0.00112,27.37062,8,16.02451494,146.0008886,"Epinephelus fuscoguttatus","Extant (resident)","302156","Laulau Bay Sea Cucumber","Reserve","National","V",2.144383778,"NORTH PACIFIC OCEAN"
"9000",2538,205.8037372,201.06674,0.00112,27.37062,8,16.02451494,146.0008886,"Epinephelus polyphekadion","Extant (resident)","302156","Laulau Bay Sea Cucumber","Reserve","National","V",2.144383778,"NORTH PACIFIC OCEAN"
"9001",2538,205.8037372,201.06674,0.00112,27.37062,8,16.02451494,146.0008886,"Oxymonacanthus longirostris","Extant (resident)","302156","Laulau Bay Sea Cucumber","Reserve","National","V",2.144383778,"NORTH PACIFIC OCEAN"
"9002",2539,149.1117,224.85148,0.00386,19.54357,4,-36.03010652,113.9520678,"Achoerodus gouldii","Extant (resident)","126842","Quagering","Nature Reserve","National","Ia",0.254520484,"INDIAN OCEAN"
"9003",2539,149.1117,224.85148,0.00386,19.54357,4,-36.03010652,113.9520678,"Thunnus maccoyii","Extant (resident)","126842","Quagering","Nature Reserve","National","Ia",0.254520484,"INDIAN OCEAN"
"9004",2539,149.1117,224.85148,0.00386,19.54357,4,-36.03010652,113.9520678,"Mola mola","Extant (resident)","126842","Quagering","Nature Reserve","National","Ia",0.254520484,"INDIAN OCEAN"
"9005",2539,149.1117,224.85148,0.00386,19.54357,4,-36.03010652,113.9520678,"Pomatomus saltatrix","Extant (resident)","126842","Quagering","Nature Reserve","National","Ia",0.254520484,"INDIAN OCEAN"
"9006",2540,351.049658,201.41276,0.00063,28.278,8,-19.98179262,170.0095671,"Amblyglyphidodon ternatensis","Extant (resident)","555577562","Natural Park of the Coral Sea","Parc Naturel","National","VI",1291642.74,"SOUTH PACIFIC OCEAN"
"9007",2540,351.049658,201.41276,0.00063,28.278,8,-19.98179262,170.0095671,"Makaira nigricans","Extant (resident)","555577562","Natural Park of the Coral Sea","Parc Naturel","National","VI",1291642.74,"SOUTH PACIFIC OCEAN"
"9008",2540,351.049658,201.41276,0.00063,28.278,8,-19.98179262,170.0095671,"Bolbometopon muricatum","Extant (resident)","555577562","Natural Park of the Coral Sea","Parc Naturel","National","VI",1291642.74,"SOUTH PACIFIC OCEAN"
"9009",2540,351.049658,201.41276,0.00063,28.278,8,-19.98179262,170.0095671,"Mola mola","Extant (resident)","555577562","Natural Park of the Coral Sea","Parc Naturel","National","VI",1291642.74,"SOUTH PACIFIC OCEAN"
"9010",2540,351.049658,201.41276,0.00063,28.278,8,-19.98179262,170.0095671,"Plectropomus areolatus","Extant (resident)","555577562","Natural Park of the Coral Sea","Parc Naturel","National","VI",1291642.74,"SOUTH PACIFIC OCEAN"
"9011",2540,351.049658,201.41276,0.00063,28.278,8,-19.98179262,170.0095671,"Epinephelus fuscoguttatus","Extant (resident)","555577562","Natural Park of the Coral Sea","Parc Naturel","National","VI",1291642.74,"SOUTH PACIFIC OCEAN"
"9012",2540,351.049658,201.41276,0.00063,28.278,8,-19.98179262,170.0095671,"Epinephelus polyphekadion","Extant (resident)","555577562","Natural Park of the Coral Sea","Parc Naturel","National","VI",1291642.74,"SOUTH PACIFIC OCEAN"
"9013",2540,351.049658,201.41276,0.00063,28.278,8,-19.98179262,170.0095671,"Oxymonacanthus longirostris","Extant (resident)","555577562","Natural Park of the Coral Sea","Parc Naturel","National","VI",1291642.74,"SOUTH PACIFIC OCEAN"
"9014",2541,0,304.95026,0.00287,5.93562,0,-59.97738914,-121.9999885," "," "," "," "," "," "," ",0,"SOUTHERN OCEAN"
"9015",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Lutjanus cyanopterus","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9016",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Lutjanus cyanopterus","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9017",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Coryphopterus thrix","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9018",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Coryphopterus eidolon","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9019",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Coryphopterus tortugae","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9020",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Coryphopterus venezuelae","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9021",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Coryphopterus lipernes","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9022",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Coryphopterus personatus","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9023",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Coryphopterus alloides","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9024",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Elacatinus prochilos","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9025",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Rhomboplites aurorubens","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9026",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Megalops atlanticus","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9027",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Makaira nigricans","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9028",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Kajikia albida","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9029",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Thunnus thynnus","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9030",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Hippocampus erectus","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9031",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Hyporthodus niveatus","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9032",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Epinephelus striatus","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9033",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Epinephelus morio","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9034",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Mycteroperca interstitialis","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9035",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Coryphopterus hyalinus","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9036",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Elacatinus centralis","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9037",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Balistes capriscus","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9038",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Mola mola","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9039",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Anguilla rostrata","Extant (non-breeding)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9040",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Lachnolaimus maximus","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9041",2542,2056.16493,202.85826,6e-04,25.056,27,19.77217766,-78.19091388,"Epinephelus itajara","Extant (resident)","303912","Little Cayman East Grouper Hole","Grouper Spawning Site","National","IV",3.240744468,"NORTH ATLANTIC OCEAN"
"9042",2543,0,223.92966,0.00629,20.78812,1,28.02261086,150.0000115,"Makaira nigricans","Extant (resident)"," "," "," "," "," ",0,"NORTH PACIFIC OCEAN"
"9043",2544,662.8184053,331.63978,0.00325,3.16437,0,-56.02712739,-38.03870757," "," ","555547601","South Georgia and South Sandwich Islands Marine Protected Area","Marine Protected Area","National","VI",1069871.672,"SOUTH ATLANTIC OCEAN"
"9044",2545,0,277.8476,0.00447,10.88125,1,-47.97738914,122.0000115,"Thunnus maccoyii","Extant (resident)"," "," "," "," "," ",0,"INDIAN OCEAN"
"9045",2546,609.8008668,0,0,-1.79,0,-80.23658564,-150.4881305," "," ","555624810_A","Ross Sea Region Marine Protected Area","Marine Protected Area (CCAMLR)","Regional","Not Reported",1521512.674,"SOUTHERN OCEAN"
"9046",2547,89.06478379,293.71964,0.00429,8.75062,1,-47.98002656,38.0005823,"Thunnus maccoyii","Extant (resident)","555512160","Prince Edward Island Marine Protected Area","Marine Protected Area","National","Not Reported",181172.7538,"INDIAN OCEAN"
"9047",2548,0,201.07522,0.00423,29.30124,11,-15.97738914,118.0000115,"Makaira nigricans","Extant (resident)","555556868_B","Argo-Rowley Terrace","Commonwealth Marine Reserve","National","VI",83851.05022,"INDIAN OCEAN"
"9048",2548,0,201.07522,0.00423,29.30124,11,-15.97738914,118.0000115,"Conniella apterygia","Extant (resident)","555556868_B","Argo-Rowley Terrace","Commonwealth Marine Reserve","National","VI",83851.05022,"INDIAN OCEAN"
"9049",2548,0,201.07522,0.00423,29.30124,11,-15.97738914,118.0000115,"Thunnus maccoyii","Extant (resident)","555556868_B","Argo-Rowley Terrace","Commonwealth Marine Reserve","National","VI",83851.05022,"INDIAN OCEAN"
"9050",2548,0,201.07522,0.00423,29.30124,11,-15.97738914,118.0000115,"Hippocampus trimaculatus","Extant (resident)","555556868_B","Argo-Rowley Terrace","Commonwealth Marine Reserve","National","VI",83851.05022,"INDIAN OCEAN"
"9051",2548,0,201.07522,0.00423,29.30124,11,-15.97738914,118.0000115,"Bolbometopon muricatum","Extant (resident)","555556868_B","Argo-Rowley Terrace","Commonwealth Marine Reserve","National","VI",83851.05022,"INDIAN OCEAN"
"9052",2548,0,201.07522,0.00423,29.30124,11,-15.97738914,118.0000115,"Meiacanthus naevius","Extant (resident)","555556868_B","Argo-Rowley Terrace","Commonwealth Marine Reserve","National","VI",83851.05022,"INDIAN OCEAN"
"9053",2548,0,201.07522,0.00423,29.30124,11,-15.97738914,118.0000115,"Mola mola","Extant (resident)","555556868_B","Argo-Rowley Terrace","Commonwealth Marine Reserve","National","VI",83851.05022,"INDIAN OCEAN"
"9054",2548,0,201.07522,0.00423,29.30124,11,-15.97738914,118.0000115,"Epinephelus fuscoguttatus","Extant (resident)","555556868_B","Argo-Rowley Terrace","Commonwealth Marine Reserve","National","VI",83851.05022,"INDIAN OCEAN"
"9055",2548,0,201.07522,0.00423,29.30124,11,-15.97738914,118.0000115,"Epinephelus polyphekadion","Extant (resident)","555556868_B","Argo-Rowley Terrace","Commonwealth Marine Reserve","National","VI",83851.05022,"INDIAN OCEAN"
"9056",2548,0,201.07522,0.00423,29.30124,11,-15.97738914,118.0000115,"Nemipterus virgatus","Extant (resident)","555556868_B","Argo-Rowley Terrace","Commonwealth Marine Reserve","National","VI",83851.05022,"INDIAN OCEAN"
"9057",2548,0,201.07522,0.00423,29.30124,11,-15.97738914,118.0000115,"Oxymonacanthus longirostris","Extant (resident)","555556868_B","Argo-Rowley Terrace","Commonwealth Marine Reserve","National","VI",83851.05022,"INDIAN OCEAN"
"9058",2549,222.2526673,338.16704,0.00266,2.135,0,-59.97401842,-46.00303119," "," ","478191","South Orkney Islands Southern Shelf Marine Protected Area","Marine Protected Area (CCAMLR)","Regional","Not Reported",93274.16064,"SOUTHERN OCEAN"
"9059",2550,0,212.6646,0.00341,24.94374,1,-19.97738914,-113.9999885,"Makaira nigricans","Extant (resident)"," "," "," "," "," ",0,"SOUTH PACIFIC OCEAN"
"9060",2551,40.61299803,393.33656,0.00062,-1.79,0,69.89402708,159.8763797," "," "," "," "," "," "," ",0,"ARCTIC OCEAN"
"9061",2552,0,299.43066,0.00454,6.75499,0,44.02261086,-157.9999885," "," "," "," "," "," "," ",0,"NORTH PACIFIC OCEAN"
"9062",2553,0,222.12126,0.00018,23.41187,3,-31.97738914,-21.99998854,"Makaira nigricans","Extant (resident)"," "," "," "," "," ",0,"SOUTH ATLANTIC OCEAN"
"9063",2553,0,222.12126,0.00018,23.41187,3,-31.97738914,-21.99998854,"Kajikia albida","Extant (resident)"," "," "," "," "," ",0,"SOUTH ATLANTIC OCEAN"
"9064",2553,0,222.12126,0.00018,23.41187,3,-31.97738914,-21.99998854,"Thunnus maccoyii","Extant (resident)"," "," "," "," "," ",0,"SOUTH ATLANTIC OCEAN"
"9065",2554,0,203.17442,0.00163,27.86125,1,-15.97738914,82.00001146,"Makaira nigricans","Extant (resident)"," "," "," "," "," ",0,"INDIAN OCEAN"
"9066",2555,197.7193903,201.40882,0.01174,27.79,5,18.2887787,-103.6009279,"Makaira nigricans","Extant (resident)","555624307_A","Pacífico Mexicano Profundo","Reserva de la Biosfera","National","Ia",315793.3176,"NORTH PACIFIC OCEAN"
"9067",2555,197.7193903,201.40882,0.01174,27.79,5,18.2887787,-103.6009279,"Stegastes leucorus","Extant (resident)","555624307_A","Pacífico Mexicano Profundo","Reserva de la Biosfera","National","Ia",315793.3176,"NORTH PACIFIC OCEAN"
"9068",2555,197.7193903,201.40882,0.01174,27.79,5,18.2887787,-103.6009279,"Hippocampus ingens","Extant (resident)","555624307_A","Pacífico Mexicano Profundo","Reserva de la Biosfera","National","Ia",315793.3176,"NORTH PACIFIC OCEAN"
"9069",2555,197.7193903,201.40882,0.01174,27.79,5,18.2887787,-103.6009279,"Mola mola","Extant (resident)","555624307_A","Pacífico Mexicano Profundo","Reserva de la Biosfera","National","Ia",315793.3176,"NORTH PACIFIC OCEAN"
"9070",2555,197.7193903,201.40882,0.01174,27.79,5,18.2887787,-103.6009279,"Hyporthodus acanthistius","Extant (resident)","555624307_A","Pacífico Mexicano Profundo","Reserva de la Biosfera","National","Ia",315793.3176,"NORTH PACIFIC OCEAN"
"9071",2556,35.47225332,373.0274,0.00063,-1.76,0,80.01438678,-9.989833906," "," ","2065","North-East Greenland","UNESCO-MAB Biosphere Reserve","International","Not Applicable",958744.883,"ARCTIC OCEAN"
"9072",2557,0,245.96786,0.00608,15.99687,10,40.02261086,-33.99998854,"Makaira nigricans","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"9073",2557,0,245.96786,0.00608,15.99687,10,40.02261086,-33.99998854,"Kajikia albida","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"9074",2557,0,245.96786,0.00608,15.99687,10,40.02261086,-33.99998854,"Bodianus scrofa","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"9075",2557,0,245.96786,0.00608,15.99687,10,40.02261086,-33.99998854,"Thunnus thynnus","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"9076",2557,0,245.96786,0.00608,15.99687,10,40.02261086,-33.99998854,"Hippocampus erectus","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"9077",2557,0,245.96786,0.00608,15.99687,10,40.02261086,-33.99998854,"Mycteroperca fusca","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"9078",2557,0,245.96786,0.00608,15.99687,10,40.02261086,-33.99998854,"Balistes capriscus","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"9079",2557,0,245.96786,0.00608,15.99687,10,40.02261086,-33.99998854,"Mola mola","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"9080",2557,0,245.96786,0.00608,15.99687,10,40.02261086,-33.99998854,"Epinephelus marginatus","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"9081",2557,0,245.96786,0.00608,15.99687,10,40.02261086,-33.99998854,"Pomatomus saltatrix","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"9082",2558,819.0652838,225.2302,0.0032,15.54,12,30.75602982,-113.9745405,"Holacanthus clarionensis","Extant (resident)","101409_A","Alto Golfo de California y Delta del Río Colorado","Reserva de la Biosfera","National","Ia",1655.644084,"NORTH PACIFIC OCEAN"
"9083",2558,819.0652838,225.2302,0.0032,15.54,12,30.75602982,-113.9745405,"Makaira nigricans","Extant (resident)","101409_A","Alto Golfo de California y Delta del Río Colorado","Reserva de la Biosfera","National","Ia",1655.644084,"NORTH PACIFIC OCEAN"
"9084",2558,819.0652838,225.2302,0.0032,15.54,12,30.75602982,-113.9745405,"Colpichthys hubbsi","Extant (resident)","101409_A","Alto Golfo de California y Delta del Río Colorado","Reserva de la Biosfera","National","Ia",1655.644084,"NORTH PACIFIC OCEAN"
"9085",2558,819.0652838,225.2302,0.0032,15.54,12,30.75602982,-113.9745405,"Cynoscion othonopterus","Extant (resident)","101409_A","Alto Golfo de California y Delta del Río Colorado","Reserva de la Biosfera","National","Ia",1655.644084,"NORTH PACIFIC OCEAN"
"9086",2558,819.0652838,225.2302,0.0032,15.54,12,30.75602982,-113.9745405,"Gillichthys seta","Extant (resident)","101409_A","Alto Golfo de California y Delta del Río Colorado","Reserva de la Biosfera","National","Ia",1655.644084,"NORTH PACIFIC OCEAN"
"9087",2558,819.0652838,225.2302,0.0032,15.54,12,30.75602982,-113.9745405,"Paraclinus walkeri","Extant (resident)","101409_A","Alto Golfo de California y Delta del Río Colorado","Reserva de la Biosfera","National","Ia",1655.644084,"NORTH PACIFIC OCEAN"
"9088",2558,819.0652838,225.2302,0.0032,15.54,12,30.75602982,-113.9745405,"Scomberomorus concolor","Extant (resident)","101409_A","Alto Golfo de California y Delta del Río Colorado","Reserva de la Biosfera","National","Ia",1655.644084,"NORTH PACIFIC OCEAN"
"9089",2558,819.0652838,225.2302,0.0032,15.54,12,30.75602982,-113.9745405,"Totoaba macdonaldi","Extant (resident)","101409_A","Alto Golfo de California y Delta del Río Colorado","Reserva de la Biosfera","National","Ia",1655.644084,"NORTH PACIFIC OCEAN"
"9090",2558,819.0652838,225.2302,0.0032,15.54,12,30.75602982,-113.9745405,"Hippocampus ingens","Extant (resident)","101409_A","Alto Golfo de California y Delta del Río Colorado","Reserva de la Biosfera","National","Ia",1655.644084,"NORTH PACIFIC OCEAN"
"9091",2558,819.0652838,225.2302,0.0032,15.54,12,30.75602982,-113.9745405,"Mola mola","Extant (resident)","101409_A","Alto Golfo de California y Delta del Río Colorado","Reserva de la Biosfera","National","Ia",1655.644084,"NORTH PACIFIC OCEAN"
"9092",2558,819.0652838,225.2302,0.0032,15.54,12,30.75602982,-113.9745405,"Mycteroperca jordani","Extant (resident)","101409_A","Alto Golfo de California y Delta del Río Colorado","Reserva de la Biosfera","National","Ia",1655.644084,"NORTH PACIFIC OCEAN"
"9093",2558,819.0652838,225.2302,0.0032,15.54,12,30.75602982,-113.9745405,"Hyporthodus acanthistius","Extant (resident)","101409_A","Alto Golfo de California y Delta del Río Colorado","Reserva de la Biosfera","National","Ia",1655.644084,"NORTH PACIFIC OCEAN"
"9094",2559,816.1717076,203.59082,0.01009,25.9375,8,15.71003924,72.88603703,"Hippocampus trimaculatus","Extant (resident)"," "," "," "," "," ",0,"INDIAN OCEAN"
"9095",2559,816.1717076,203.59082,0.01009,25.9375,8,15.71003924,72.88603703,"Omobranchus smithi","Extant (resident)"," "," "," "," "," ",0,"INDIAN OCEAN"
"9096",2559,816.1717076,203.59082,0.01009,25.9375,8,15.71003924,72.88603703,"Hippocampus histrix","Extant (resident)"," "," "," "," "," ",0,"INDIAN OCEAN"
"9097",2559,816.1717076,203.59082,0.01009,25.9375,8,15.71003924,72.88603703,"Hippocampus kelloggi","Extant (resident)"," "," "," "," "," ",0,"INDIAN OCEAN"
"9098",2559,816.1717076,203.59082,0.01009,25.9375,8,15.71003924,72.88603703,"Mola mola","Extant (resident)"," "," "," "," "," ",0,"INDIAN OCEAN"
"9099",2559,816.1717076,203.59082,0.01009,25.9375,8,15.71003924,72.88603703,"Epinephelus albomarginatus","Extant (resident)"," "," "," "," "," ",0,"INDIAN OCEAN"
"9100",2559,816.1717076,203.59082,0.01009,25.9375,8,15.71003924,72.88603703,"Epinephelus fuscoguttatus","Extant (resident)"," "," "," "," "," ",0,"INDIAN OCEAN"
"9101",2559,816.1717076,203.59082,0.01009,25.9375,8,15.71003924,72.88603703,"Pomatomus saltatrix","Extant (resident)"," "," "," "," "," ",0,"INDIAN OCEAN"
"9102",2560,298.1748438,325.1892,0.00242,-0.65125,0,-70.16168134,13.97412416," "," "," "," "," "," "," ",0,"SOUTHERN OCEAN"
"9103",2561,791.7045649,365.10684,0.00758,1.54111,1,59.12964398,166.1196672,"Mola mola","Extant (resident)","95381","Karaginsky Island, Bering Sea","Ramsar Site, Wetland of International Importance","International","Not Reported",1907.455234,"NORTH PACIFIC OCEAN"
